,Distance
45801,11.848833
45802,7.74263708
45803,9.519362617
45804,11.00645058
45805,5.417310562
45806,10.69431568
45807,6.241859819
45808,9.150071638
45809,10.31365031
45810,8.536096783
45811,6.809442895
45812,8.628728534
45813,15.9529586
45814,6.241859819
45815,6.241859819
45816,8.616303864
45817,10.69431568
45818,11.848833
45819,8.858930569
45820,9.62325228
45821,9.62325228
45822,11.848833
45823,9.150071638
45824,2.378109611
45825,2.669215867
45826,10.69431568
45827,9.150071638
45828,5.715205827
45829,9.519362617
45830,4.737118435
45831,11.00645058
45832,6.809442895
45833,5.645132615
45834,4.641491681
45835,8.616303864
45836,4.641491681
45837,10.69431568
45838,2.988320545
45839,8.526360903
45840,11.00645058
45841,5.047804102
45842,9.62325228
45843,2.988320545
45844,9.150071638
45845,1.320545564
45846,2.806506111
45847,12.76899595
45848,6.566386618
45849,10.69431568
45850,2.145710597
45851,1.838878419
45852,6.950850799
45853,6.241859819
45854,11.848833
45855,3.213590411
45856,11.34376661
45857,3.213590411
45858,11.34376661
45859,6.241859819
45860,5.417310562
45861,7.765243834
45862,10.9389319
45863,10.69431568
45864,11.848833
45865,10.9389319
45866,3.968510454
45867,9.150071638
45868,6.241859819
45869,3.968510454
45870,6.241859819
45871,9.150071638
45872,9.150071638
45873,5.645132615
45874,8.616303864
45875,8.616303864
45876,18.67721624
45877,4.641491681
45878,4.641491681
45879,4.641491681
45880,7.765243834
45881,6.241859819
45882,6.241859819
45883,11.26285174
45884,11.26285174
45885,6.950850799
45886,5.645132615
45887,8.526360903
45888,3.529025793
45889,6.241859819
45890,12.23531316
45891,11.1155157
45892,8.628728534
45893,6.241859819
45894,9.62325228
45895,3.213590411
45896,11.1155157
45897,4.641491681
45898,4.276678253
45899,14.10843871
45900,10.69431568
45901,10.69431568
45902,10.69431568
45903,3.348535497
45904,1.875114596
45905,9.150071638
45906,9.62325228
45907,9.150071638
45908,10.31365031
45909,5.047804102
45910,5.047804102
45911,3.213590411
45912,4.276678253
45913,6.752678822
45914,11.30472685
45915,6.752678822
45916,2.669215867
45917,12.58402237
45918,6.752678822
45919,6.752678822
45920,6.809442895
45921,2.669215867
45922,1.875114596
45923,6.752678822
45924,6.566386618
45925,6.752678822
45926,6.752678822
45927,2.669215867
45928,6.752678822
45929,6.752678822
45930,9.519362617
45931,6.949137887
45932,2.806506111
45933,6.752678822
45934,15.56706785
45935,3.748415846
45936,4.276678253
45937,11.34376661
45938,4.274879006
45939,9.62325228
45940,18.67721624
45941,6.752678822
45942,7.251181551
45943,6.950850799
45944,11.34376661
45945,6.950850799
45946,4.030454589
45947,6.752678822
45948,15.9529586
45949,7.74263708
45950,15.9529586
45951,3.529025793
45952,11.1155157
45953,10.69431568
45954,3.298275797
45955,10.9389319
45956,12.11066213
45957,7.74263708
45958,12.23531316
45959,7.308281191
45960,5.645132615
45961,7.308281191
45962,3.213590411
45963,10.69431568
45964,5.645132615
45965,2.759530874
45966,7.890988976
45967,9.150071638
45968,8.616303864
45969,7.890988976
45970,4.259099193
45971,5.645132615
45972,3.529025793
45973,5.047804102
45974,6.950850799
45975,12.58402237
45976,11.1155157
45977,8.526360903
45978,8.526360903
45979,15.61255026
45980,8.526360903
45981,14.10843871
45982,15.61255026
45983,4.274879006
45984,3.594114635
45985,8.858930569
45986,13.1944423
45987,9.150071638
45988,11.1155157
45989,3.594114635
45990,11.26285174
45991,15.9529586
45992,9.150071638
45993,15.9529586
45994,10.69431568
45995,3.529025793
45996,15.9529586
45997,1.017731673
45998,9.62325228
45999,1.017731673
46000,15.9529586
46001,8.596306647
46002,6.143228944
46003,4.259099193
46004,10.69431568
46005,8.616303864
46006,4.259099193
46007,6.950850799
46008,13.03812731
46009,5.645132615
46010,6.949137887
46011,10.31365031
46012,10.69431568
46013,10.31365031
46014,8.616303864
46015,4.737118435
46016,4.276678253
46017,6.241859819
46018,8.858930569
46019,6.241859819
46020,9.62325228
46021,11.20939512
46022,11.26285174
46023,7.536004222
46024,9.150071638
46025,15.9529586
46026,9.62325228
46027,11.26285174
46028,5.42929876
46029,13.35021697
46030,15.9529586
46031,11.848833
46032,8.536096783
46033,8.536096783
46034,6.241859819
46035,5.097955913
46036,3.338043374
46037,11.26285174
46038,11.26285174
46039,13.03812731
46040,6.241859819
46041,2.347918034
46042,6.241859819
46043,12.88926758
46044,12.88926758
46045,5.417310562
46046,6.949137887
46047,11.848833
46048,4.030454589
46049,3.968510454
46050,11.34376661
46051,6.809442895
46052,9.150071638
46053,10.31365031
46054,12.58402237
46055,7.765243834
46056,9.519362617
46057,8.526360903
46058,9.519362617
46059,6.752678822
46060,7.126264668
46061,6.640457191
46062,2.378109611
46063,2.378109611
46064,8.616303864
46065,9.150071638
46066,9.519362617
46067,7.251181551
46068,9.150071638
46069,13.03812731
46070,4.681816133
46071,7.848581009
46072,9.62325228
46073,7.765243834
46074,1.492249358
46075,2.988320545
46076,5.314944438
46077,11.1155157
46078,5.715205827
46079,8.616303864
46080,8.616303864
46081,6.949137887
46082,9.150071638
46083,4.274879006
46084,3.213590411
46085,9.150071638
46086,7.74263708
46087,11.1155157
46088,10.05343359
46089,11.1155157
46090,15.9529586
46091,8.858930569
46092,9.632383036
46093,4.641491681
46094,4.641491681
46095,3.121001781
46096,4.681816133
46097,5.895474045
46098,11.34376661
46099,9.150071638
46100,11.34376661
46101,9.150071638
46102,5.047804102
46103,8.616303864
46104,4.180150309
46105,2.806506111
46106,9.150071638
46107,10.69431568
46108,3.213590411
46109,5.895474045
46110,5.42929876
46111,9.150071638
46112,7.308281191
46113,9.150071638
46114,1.631110529
46115,10.69431568
46116,15.56706785
46117,5.715205827
46118,9.150071638
46119,8.596306647
46120,9.150071638
46121,9.150071638
46122,9.150071638
46123,12.02350804
46124,7.126264668
46125,6.241859819
46126,6.640457191
46127,9.150071638
46128,11.34376661
46129,8.67866098
46130,3.213590411
46131,6.949137887
46132,2.401782425
46133,9.150071638
46134,10.31365031
46135,10.69431568
46136,6.950850799
46137,6.950850799
46138,9.150071638
46139,5.314944438
46140,2.378109611
46141,6.950850799
46142,9.150071638
46143,9.150071638
46144,9.150071638
46145,9.150071638
46146,13.35021697
46147,4.274879006
46148,11.34376661
46149,9.150071638
46150,3.213590411
46151,5.895474045
46152,9.62325228
46153,11.30472685
46154,15.56706785
46155,9.519362617
46156,12.02350804
46157,4.274879006
46158,7.765243834
46159,7.126264668
46160,9.150071638
46161,9.150071638
46162,5.42929876
46163,4.171582189
46164,9.150071638
46165,7.415248328
46166,5.645132615
46167,9.150071638
46168,7.74263708
46169,9.62325228
46170,6.809442895
46171,2.759530874
46172,4.274879006
46173,4.737118435
46174,6.241859819
46175,9.150071638
46176,10.69431568
46177,3.529025793
46178,13.03812731
46179,3.968510454
46180,7.765243834
46181,4.737118435
46182,9.519362617
46183,11.34376661
46184,4.641491681
46185,8.616303864
46186,7.126264668
46187,7.765243834
46188,11.85001551
46189,9.62325228
46190,7.800251817
46191,11.85001551
46192,9.150071638
46193,11.85001551
46194,3.529025793
46195,4.274879006
46196,10.90813996
46197,4.259099193
46198,8.616303864
46199,11.85001551
46200,3.529025793
46201,12.02350804
46202,11.85001551
46203,9.150071638
46204,10.69431568
46205,4.274879006
46206,10.9389319
46207,4.274879006
46208,5.645132615
46209,2.902468616
46210,8.628728534
46211,9.150071638
46212,9.150071638
46213,9.150071638
46214,10.69012665
46215,1.875114596
46216,9.62325228
46217,9.62325228
46218,10.9389319
46219,3.529025793
46220,1.247919151
46221,3.213590411
46222,8.616303864
46223,4.641491681
46224,7.415248328
46225,5.895474045
46226,6.640457191
46227,9.150071638
46228,11.1155157
46229,5.441597496
46230,5.917063813
46231,7.74263708
46232,6.640457191
46233,8.858930569
46234,9.150071638
46235,11.1155157
46236,9.150071638
46237,6.241859819
46238,3.529025793
46239,9.409001562
46240,11.1155157
46241,5.417310562
46242,6.809442895
46243,11.1155157
46244,4.274879006
46245,4.720954832
46246,6.950850799
46247,11.1155157
46248,7.220985735
46249,9.62325228
46250,9.169427202
46251,11.30472685
46252,1.247919151
46253,4.766199963
46254,12.02350804
46255,9.62325228
46256,2.145710597
46257,10.33769083
46258,6.640457191
46259,3.529025793
46260,6.241859819
46261,5.645132615
46262,6.241859819
46263,5.645132615
46264,5.645132615
46265,14.10843871
46266,5.645132615
46267,8.596306647
46268,11.848833
46269,12.11066213
46270,15.61255026
46271,3.99925115
46272,5.715205827
46273,6.752678822
46274,4.259099193
46275,1.838878419
46276,1.017731673
46277,3.529025793
46278,3.968510454
46279,0.44967381
46280,9.519362617
46281,9.519362617
46282,6.809442895
46283,9.519362617
46284,10.69431568
46285,1.875114596
46286,4.641491681
46287,9.62325228
46288,9.519362617
46289,4.641491681
46290,4.737118435
46291,1.017731673
46292,7.890988976
46293,5.645132615
46294,10.31365031
46295,3.968510454
46296,4.641491681
46297,11.14934016
46298,6.241859819
46299,1.017731673
46300,1.017731673
46301,2.806506111
46302,2.806506111
46303,9.519362617
46304,2.759530874
46305,9.519362617
46306,15.9529586
46307,2.145710597
46308,6.640457191
46309,8.616303864
46310,9.150071638
46311,7.220985735
46312,3.213590411
46313,6.241859819
46314,10.31365031
46315,13.35021697
46316,3.529025793
46317,6.241859819
46318,6.241859819
46319,11.26285174
46320,10.69431568
46321,5.42929876
46322,10.69431568
46323,4.641491681
46324,3.055916915
46325,7.74263708
46326,6.950850799
46327,9.150071638
46328,5.645132615
46329,3.055916915
46330,4.641491681
46331,5.895474045
46332,9.519362617
46333,3.968510454
46334,4.641491681
46335,11.34376661
46336,3.055916915
46337,2.669215867
46338,13.03812731
46339,4.171582189
46340,2.759530874
46341,4.171582189
46342,4.171582189
46343,5.645132615
46344,6.566386618
46345,4.641491681
46346,10.05343359
46347,7.459796542
46348,5.42929876
46349,5.645132615
46350,6.950850799
46351,4.737118435
46352,11.85001551
46353,8.616303864
46354,9.150071638
46355,4.030454589
46356,5.895474045
46357,5.047804102
46358,6.566386618
46359,3.968510454
46360,11.85001551
46361,6.241859819
46362,6.950850799
46363,8.616303864
46364,3.055916915
46365,8.67866098
46366,7.848581009
46367,2.806506111
46368,12.11066213
46369,8.596306647
46370,10.05343359
46371,8.616303864
46372,6.949137887
46373,1.631110529
46374,10.69431568
46375,8.628728534
46376,4.641491681
46377,10.69431568
46378,9.330659078
46379,7.955187187
46380,1.631110529
46381,4.641491681
46382,4.641491681
46383,9.636417391
46384,11.14934016
46385,4.641491681
46386,11.14934016
46387,12.76899595
46388,13.35021697
46389,4.394255733
46390,7.890988976
46391,4.389930558
46392,7.800251817
46393,4.030454589
46394,6.809442895
46395,5.047804102
46396,1.320545564
46397,2.145710597
46398,15.56706785
46399,4.274879006
46400,4.737118435
46401,8.67866098
46402,14.10843871
46403,14.10843871
46404,5.047804102
46405,11.1155157
46406,3.055916915
46407,7.459796542
46408,10.69431568
46409,10.69431568
46410,3.055916915
46411,3.055916915
46412,8.596306647
46413,9.62325228
46414,9.150071638
46415,9.150071638
46416,9.150071638
46417,2.806506111
46418,6.031452961
46419,6.241859819
46420,6.950850799
46421,9.150071638
46422,5.645132615
46423,10.69431568
46424,1.320545564
46425,1.320545564
46426,1.320545564
46427,9.150071638
46428,5.42929876
46429,9.519362617
46430,1.492249358
46431,5.895474045
46432,6.949137887
46433,9.62325228
46434,18.67721624
46435,12.11066213
46436,13.6401457
46437,12.58402237
46438,4.641491681
46439,1.017731673
46440,15.9529586
46441,18.67721624
46442,9.150071638
46443,6.752678822
46444,7.459796542
46445,7.74263708
46446,4.681816133
46447,9.150071638
46448,9.150071638
46449,10.05343359
46450,2.863418688
46451,2.145710597
46452,7.890988976
46453,5.645132615
46454,10.33769083
46455,2.806506111
46456,4.394255733
46457,2.863418688
46458,10.9389319
46459,7.459796542
46460,10.05330981
46461,7.415248328
46462,1.403544338
46463,4.46120255
46464,3.055916915
46465,10.31365031
46466,6.640457191
46467,1.247919151
46468,15.56706785
46469,7.74263708
46470,7.459796542
46471,6.640457191
46472,5.204960232
46473,2.145710597
46474,6.809442895
46475,8.616303864
46476,5.645132615
46477,7.74263708
46478,8.596306647
46479,7.459796542
46480,5.645132615
46481,7.536004222
46482,3.968510454
46483,5.204960232
46484,8.67866098
46485,10.05343359
46486,1.017731673
46487,5.645132615
46488,11.34376661
46489,11.34376661
46490,11.34376661
46491,11.34376661
46492,1.492249358
46493,15.9529586
46494,5.895474045
46495,8.616303864
46496,10.05343359
46497,2.145710597
46498,8.536096783
46499,10.31365031
46500,8.616303864
46501,10.05343359
46502,12.88926758
46503,10.69431568
46504,8.536096783
46505,10.69431568
46506,7.220985735
46507,9.246163984
46508,7.800251817
46509,2.054945733
46510,6.809442895
46511,7.220985735
46512,3.055916915
46513,5.42929876
46514,3.529025793
46515,10.9389319
46516,10.69431568
46517,3.529025793
46518,10.69431568
46519,10.69431568
46520,7.220985735
46521,12.88926758
46522,7.74263708
46523,10.69431568
46524,8.616303864
46525,12.88926758
46526,3.529025793
46527,3.213590411
46528,11.26285174
46529,15.56706785
46530,8.596306647
46531,11.848833
46532,9.409001562
46533,6.241859819
46534,5.42929876
46535,10.69431568
46536,10.69431568
46537,3.055916915
46538,11.34376661
46539,7.74263708
46540,4.766199963
46541,15.9529586
46542,8.526360903
46543,6.640457191
46544,5.047804102
46545,12.23531316
46546,5.715205827
46547,3.529025793
46548,15.56706785
46549,7.848581009
46550,10.31365031
46551,9.62325228
46552,1.492249358
46553,7.126264668
46554,7.126264668
46555,15.44504895
46556,1.492249358
46557,3.529025793
46558,14.10843871
46559,5.42929876
46560,4.737118435
46561,3.213590411
46562,6.809442895
46563,10.69431568
46564,7.251181551
46565,2.378109611
46566,7.800251817
46567,7.251181551
46568,8.616303864
46569,8.616303864
46570,2.806506111
46571,4.274879006
46572,3.213590411
46573,12.11066213
46574,5.417310562
46575,6.949137887
46576,10.69431568
46577,2.759530874
46578,13.35021697
46579,15.9529586
46580,6.083995796
46581,13.6401457
46582,11.1155157
46583,15.56706785
46584,15.56706785
46585,9.150071638
46586,5.715205827
46587,4.276678253
46588,4.766199963
46589,6.640457191
46590,15.9529586
46591,10.31365031
46592,15.9529586
46593,10.31365031
46594,6.809442895
46595,8.616303864
46596,6.241859819
46597,9.62325228
46598,6.640457191
46599,6.241859819
46600,2.806506111
46601,9.62325228
46602,10.05343359
46603,10.31365031
46604,10.31365031
46605,8.596306647
46606,7.459796542
46607,3.055916915
46608,10.31365031
46609,15.56706785
46610,10.05343359
46611,7.794489526
46612,6.950850799
46613,9.62325228
46614,6.640457191
46615,6.404699202
46616,4.030454589
46617,10.69431568
46618,9.519362617
46619,10.9389319
46620,9.62325228
46621,8.616303864
46622,5.417310562
46623,10.05343359
46624,3.806453012
46625,8.910912421
46626,10.31365031
46627,17.34977475
46628,11.00645058
46629,7.74263708
46630,9.40036698
46631,6.809442895
46632,6.241859819
46633,8.858930569
46634,12.23531316
46635,12.23531316
46636,10.05343359
46637,12.23531316
46638,11.34376661
46639,3.213590411
46640,8.596306647
46641,9.150071638
46642,9.62325228
46643,2.806506111
46644,3.213590411
46645,4.641491681
46646,3.529025793
46647,6.752678822
46648,15.56706785
46649,9.519362617
46650,9.150071638
46651,11.85001551
46652,7.74263708
46653,6.53260804
46654,8.616303864
46655,5.645132615
46656,8.616303864
46657,3.529025793
46658,3.529025793
46659,9.150071638
46660,3.529025793
46661,12.11066213
46662,1.403544338
46663,10.9389319
46664,6.566386618
46665,6.640457191
46666,5.047804102
46667,5.645132615
46668,10.9389319
46669,9.150071638
46670,5.715205827
46671,2.145710597
46672,4.681816133
46673,2.378109611
46674,2.806506111
46675,7.126264668
46676,2.924492518
46677,11.26285174
46678,1.017731673
46679,4.681816133
46680,10.33769083
46681,9.150071638
46682,6.752678822
46683,11.1155157
46684,4.274879006
46685,11.1155157
46686,8.616303864
46687,9.624310101
46688,4.737118435
46689,8.67866098
46690,11.1155157
46691,12.11066213
46692,6.241859819
46693,6.241859819
46694,1.631110529
46695,4.641491681
46696,4.766199963
46697,11.34376661
46698,9.62325228
46699,15.9529586
46700,11.34376661
46701,6.675379693
46702,9.62325228
46703,9.150071638
46704,9.62325228
46705,6.640457191
46706,8.616303864
46707,11.20476821
46708,11.20476821
46709,9.519362617
46710,7.220985735
46711,2.401782425
46712,8.67866098
46713,9.150071638
46714,9.62325228
46715,6.241859819
46716,6.241859819
46717,3.968510454
46718,4.274879006
46719,4.274879006
46720,11.20939512
46721,6.752678822
46722,2.806506111
46723,2.368117036
46724,5.645132615
46725,11.34376661
46726,11.34376661
46727,11.34376661
46728,11.20939512
46729,7.800251817
46730,11.34376661
46731,7.890988976
46732,7.74263708
46733,6.241859819
46734,1.838878419
46735,8.858930569
46736,3.213590411
46737,6.950850799
46738,12.02350804
46739,6.752678822
46740,5.645132615
46741,10.69431568
46742,10.05343359
46743,11.85001551
46744,9.519362617
46745,11.85001551
46746,4.641491681
46747,4.641491681
46748,7.74263708
46749,9.150071638
46750,6.241859819
46751,6.809442895
46752,6.241859819
46753,10.9389319
46754,6.241859819
46755,9.62325228
46756,5.645132615
46757,11.1155157
46758,8.536096783
46759,15.56706785
46760,8.536096783
46761,7.126264668
46762,15.56706785
46763,15.56706785
46764,1.320545564
